start,end,n_active,n_bins,r_rightward,p_cycle_rightward,p_id_rightward,r_leftward,p_cycle_leftward,p_id_leftward,direction,r,p_cycle,p_id,significant,forward,epoch
9474.132,9474.232,10,5,0.6333154328549363,0.006,0.198,-0.5554479078574314,0.058,0.122,rightward,0.6333154328549363,0.006,0.198,False,True,PRE
9475.6304,9475.7304,13,5,0.6092331641504921,0.028,0.116,0.42344773300512206,0.168,0.338,rightward,0.6092331641504921,0.028,0.116,False,True,PRE
9476.9784,9477.0784,17,5,0.3059903370590038,0.16,0.214,0.25647732179000005,0.208,0.306,rightward,0.3059903370590038,0.16,0.214,False,True,PRE
9477.7556,9477.8556,18,5,-0.8693566405978517,0.028,0.008,-0.3000051272111344,0.498,0.566,rightward,-0.8693566405978517,0.028,0.008,True,False,PRE
9487.59,9487.69,17,5,0.47488663538450854,0.076,0.244,0.4781514573359668,0.026,0.158,leftward,0.4781514573359668,0.026,0.158,False,False,PRE
9493.4452,9493.5452,10,5,0.10026352955497547,0.562,0.788,-0.6333165284261977,0.006,0.072,leftward,-0.6333165284261977,0.006,0.072,False,True,PRE
9505.3568,9505.4568,20,5,0.007062401192423116,0.988,0.978,-0.2712299014487297,0.524,0.582,leftward,-0.2712299014487297,0.524,0.582,False,True,PRE
9505.5812,9505.6812,11,5,-0.36417673491492375,0.018,0.234,-0.0751114184205999,0.756,0.846,rightward,-0.36417673491492375,0.018,0.234,False,False,PRE
9510.5944,9510.7788,35,9,-0.017088774596099445,0.942,0.974,-0.6495043363937067,0.002,0.034,leftward,-0.6495043363937067,0.002,0.034,True,True,PRE
9511.2132,9511.3132,16,5,-0.39601266550601744,0.35,0.386,-0.19298772743354972,0.59,0.626,rightward,-0.39601266550601744,0.35,0.386,False,False,PRE
9516.8472,9516.9472,16,5,-0.1786773110092046,0.65,0.646,0.17843637223192396,0.632,0.642,rightward,-0.1786773110092046,0.65,0.646,False,False,PRE
9518.0488,9518.1488,11,5,-0.3393379366799878,0.194,0.334,-0.2360746369564285,0.41,0.52,rightward,-0.3393379366799878,0.194,0.334,False,False,PRE
9520.6264,9520.7928,19,8,-0.3223277824352789,0.25,0.348,-0.20927003753813236,0.508,0.548,rightward,-0.3223277824352789,0.25,0.348,False,False,PRE
9520.8096,9520.9096,13,5,-0.1784786405561875,0.516,0.62,-0.012674657724775686,0.956,0.966,rightward,-0.1784786405561875,0.516,0.62,False,False,PRE
9542.5288,9542.6384,29,5,0.29108326328638773,0.566,0.558,0.009685760553658145,0.988,0.992,rightward,0.29108326328638773,0.566,0.558,False,True,PRE
9545.8228,9545.9228,24,5,-0.2771205397419395,0.48,0.66,-0.3639486119854537,0.324,0.438,leftward,-0.3639486119854537,0.324,0.438,False,True,PRE
9547.1188,9547.2188,19,5,-0.23698398113107044,0.59,0.666,-0.47085463800224076,0.202,0.316,leftward,-0.47085463800224076,0.202,0.316,False,True,PRE
9554.0284,9554.1284,18,5,0.44361421155641795,0.042,0.296,-0.585466793593602,0.044,0.13,leftward,-0.585466793593602,0.044,0.13,False,True,PRE
9558.824,9558.924,13,5,0.5780786559688444,0.008,0.152,-0.025742430308685237,0.924,0.954,rightward,0.5780786559688444,0.008,0.152,False,True,PRE
9559.024,9559.1456,28,6,0.8523739662040956,0.0,0.008,-0.33654861278674625,0.394,0.486,rightward,0.8523739662040956,0.0,0.008,True,True,PRE
9559.6432,9559.8292,32,9,-0.22921548312389264,0.348,0.402,-0.5755586018566291,0.028,0.024,leftward,-0.5755586018566291,0.028,0.024,True,True,PRE
9561.7032,9561.8088,22,5,-0.08827541585049088,0.87,0.86,-0.1343542830912185,0.762,0.804,leftward,-0.1343542830912185,0.762,0.804,False,True,PRE
9565.3536,9565.4536,17,5,-0.123719731249968,0.784,0.8,-0.06634190621075027,0.858,0.87,rightward,-0.123719731249968,0.784,0.8,False,False,PRE
9565.636,9565.736,21,5,0.30412411113853344,0.486,0.586,-0.5416877093386343,0.176,0.258,leftward,-0.5416877093386343,0.176,0.258,False,True,PRE
9573.8112,9573.9112,12,5,-0.49973826488594697,0.104,0.282,-0.4212495704320331,0.256,0.312,rightward,-0.49973826488594697,0.104,0.282,False,False,PRE
9580.1312,9580.2312,15,5,0.21935025993170176,0.572,0.494,-0.05258875892841116,0.84,0.898,rightward,0.21935025993170176,0.572,0.494,False,True,PRE
9580.458,9580.558,15,5,-0.43017185618709125,0.166,0.248,-0.21766145699774972,0.496,0.604,rightward,-0.43017185618709125,0.166,0.248,False,False,PRE
9603.7892,9603.8892,21,5,-0.46791398144527535,0.288,0.32,0.224180813691651,0.566,0.656,rightward,-0.46791398144527535,0.288,0.32,False,False,PRE
9606.8592,9606.9696,26,5,-0.19782389876965756,0.646,0.692,-0.2678825724913532,0.53,0.644,leftward,-0.2678825724913532,0.53,0.644,False,True,PRE
9608.1404,9608.2404,16,5,-0.29674257674521515,0.564,0.554,-0.6304393793438626,0.11,0.134,leftward,-0.6304393793438626,0.11,0.134,False,True,PRE
9614.6632,9614.9304,25,13,0.4830904069955562,0.05,0.164,0.1638171636611858,0.546,0.63,rightward,0.4830904069955562,0.05,0.164,False,True,PRE
9615.088,9615.2804,27,9,0.2655998153940408,0.306,0.38,-0.02578344537875949,0.896,0.936,rightward,0.2655998153940408,0.306,0.38,False,True,PRE
9617.4912,9617.5912,12,5,0.09257633143296858,0.508,0.844,-0.09157267943957753,0.776,0.824,rightward,0.09257633143296858,0.508,0.844,False,True,PRE
9617.8904,9617.9936,22,5,-0.04347470799074112,0.926,0.928,0.5744047564344097,0.132,0.19,leftward,0.5744047564344097,0.132,0.19,False,False,PRE
9618.2456,9618.3456,15,5,-0.5015860346038803,0.146,0.362,0.27567716182593804,0.518,0.566,rightward,-0.5015860346038803,0.146,0.362,False,False,PRE
9624.0772,9624.1772,17,5,-0.26469685582105673,0.45,0.626,0.06631119734931104,0.898,0.864,rightward,-0.26469685582105673,0.45,0.626,False,False,PRE
9629.8724,9629.9724,14,5,0.727474884237943,0.002,0.026,-0.0937747332217285,0.846,0.816,rightward,0.727474884237943,0.002,0.026,True,True,PRE
9630.6332,9630.7332,11,5,-0.29803439744193033,0.208,0.622,0.163653541983026,0.626,0.79,rightward,-0.29803439744193033,0.208,0.622,False,False,PRE
9632.3136,9632.4136,13,5,0.13458825750221257,0.47,0.516,0.23402756056429408,0.182,0.254,leftward,0.23402756056429408,0.182,0.254,False,False,PRE
9637.5132,9637.6132,19,5,0.24614235206050525,0.472,0.454,0.27732106919925553,0.242,0.44,leftward,0.27732106919925553,0.242,0.44,False,False,PRE
9642.8716,9642.9716,15,5,-0.3440649286250971,0.202,0.308,-0.5560625634781098,0.11,0.08,leftward,-0.5560625634781098,0.11,0.08,False,True,PRE
9647.0896,9647.1896,16,5,-0.4691328694114255,0.112,0.174,-0.2805808107860484,0.376,0.348,rightward,-0.4691328694114255,0.112,0.174,False,False,PRE
9647.8868,9647.9868,16,5,0.03897011124486256,0.848,0.882,0.13383190583793983,0.52,0.632,leftward,0.13383190583793983,0.52,0.632,False,False,PRE
9648.2016,9648.3016,13,5,-0.18188242178379005,0.35,0.714,0.24038820183853551,0.312,0.59,leftward,0.24038820183853551,0.312,0.59,False,False,PRE
9650.6568,9650.764,12,5,0.3752591195503837,0.288,0.418,-0.5571719390000847,0.198,0.212,leftward,-0.5571719390000847,0.198,0.212,False,True,PRE
9654.6,9654.716,25,5,-0.8138183597330477,0.002,0.044,0.13695728921254602,0.764,0.778,rightward,-0.8138183597330477,0.002,0.044,True,False,PRE
9659.6412,9659.7412,12,5,0.05929643989468381,0.822,0.872,0.05476631498845079,0.822,0.886,rightward,0.05929643989468381,0.822,0.872,False,True,PRE
9664.0056,9664.1056,9,5,0.21101959815490204,0.544,0.698,0.54178999770614,0.15,0.242,leftward,0.54178999770614,0.15,0.242,False,False,PRE
9678.8468,9678.9468,14,5,0.15518583167544356,0.54,0.714,0.45904737551952957,0.012,0.26,leftward,0.45904737551952957,0.012,0.26,False,False,PRE
9678.9856,9679.0856,13,5,0.2506083365535475,0.598,0.694,-0.719970667227077,0.144,0.144,leftward,-0.719970667227077,0.144,0.144,False,True,PRE
9679.8456,9679.9464,22,5,-0.19382078738796849,0.624,0.74,-0.1806306433168984,0.654,0.814,rightward,-0.19382078738796849,0.624,0.74,False,False,PRE
9685.8824,9685.9824,14,5,0.6315229159879188,0.034,0.058,0.3003309652082673,0.374,0.452,rightward,0.6315229159879188,0.034,0.058,False,True,PRE
9687.7956,9687.8956,18,5,-0.7020274505676235,0.048,0.152,0.5459167988780521,0.15,0.274,rightward,-0.7020274505676235,0.048,0.152,False,False,PRE
9689.4232,9689.5232,9,5,-0.2338875391969148,0.332,0.46,0.23470132697534712,0.438,0.46,leftward,0.23470132697534712,0.438,0.46,False,False,PRE
9702.02,9702.12,13,5,-0.20313055022361412,0.27,0.668,0.15466168930722946,0.584,0.706,rightward,-0.20313055022361412,0.27,0.668,False,False,PRE
9702.9808,9703.0808,16,5,0.4773698706994024,0.204,0.322,-0.42137345791712294,0.244,0.328,rightward,0.4773698706994024,0.204,0.322,False,True,PRE
9704.6052,9704.7052,14,5,0.6395612262073878,0.1,0.174,0.3698563798625529,0.442,0.356,rightward,0.6395612262073878,0.1,0.174,False,True,PRE
9704.7484,9704.8484,11,5,0.3952629217904162,0.17,0.286,-0.018464515814665832,0.948,0.96,rightward,0.3952629217904162,0.17,0.286,False,True,PRE
9704.9624,9705.0624,21,5,-0.6959991137274131,0.126,0.084,-0.09367674657137642,0.844,0.844,rightward,-0.6959991137274131,0.126,0.084,False,False,PRE
9706.2328,9706.3328,15,5,0.06559827561503485,0.844,0.87,-0.051931971051123224,0.896,0.884,rightward,0.06559827561503485,0.844,0.87,False,True,PRE
9719.9264,9720.0264,17,5,0.47405301912079933,0.136,0.308,0.4694938693853702,0.134,0.294,rightward,0.47405301912079933,0.136,0.308,False,True,PRE
9720.6076,9720.7076,12,5,0.09943701353645278,0.654,0.668,0.05958492762382072,0.766,0.814,rightward,0.09943701353645278,0.654,0.668,False,True,PRE
9724.7464,9724.8464,17,5,-0.06262739234822313,0.912,0.896,0.23065054276684518,0.612,0.636,leftward,0.23065054276684518,0.612,0.636,False,False,PRE
9727.7736,9727.8736,21,5,-0.274828717977185,0.426,0.688,-0.43913153522385917,0.252,0.294,leftward,-0.43913153522385917,0.252,0.294,False,True,PRE
9729.384,9729.484,20,5,-0.3379597110291418,0.51,0.498,0.2148596326236921,0.606,0.67,rightward,-0.3379597110291418,0.51,0.498,False,False,PRE
9730.3496,9730.4496,6,5,-0.153851702702285,0.364,0.448,-0.1334256597324486,0.41,0.448,rightward,-0.153851702702285,0.364,0.448,False,False,PRE
9731.024,9731.124,14,5,0.008888014415767493,0.976,0.978,-0.3900172276834039,0.022,0.218,leftward,-0.3900172276834039,0.022,0.218,False,True,PRE
9731.7256,9731.8256,15,5,-0.04864869494930476,0.818,0.918,-0.1002983602095306,0.782,0.8,leftward,-0.1002983602095306,0.782,0.8,False,True,PRE
9732.2084,9732.3084,15,5,0.03852349517824686,0.916,0.88,0.3244603850404463,0.386,0.282,leftward,0.3244603850404463,0.386,0.282,False,False,PRE
9733.684,9733.784,7,5,-0.057237937767305444,0.752,0.812,-0.05293604565521364,0.73,0.78,rightward,-0.057237937767305444,0.752,0.812,False,False,PRE
9754.2124,9754.3124,18,5,0.5006776146861277,0.182,0.308,-0.36173948143261925,0.494,0.458,rightward,0.5006776146861277,0.182,0.308,False,True,PRE
9755.0832,9755.2208,22,6,-0.7741578469224616,0.024,0.034,-0.37586557490308165,0.302,0.37,rightward,-0.7741578469224616,0.024,0.034,True,False,PRE
9755.27,9755.37,10,5,-0.28551334949403645,0.204,0.386,-0.3091148952583877,0.178,0.278,leftward,-0.3091148952583877,0.178,0.278,False,True,PRE
9765.9944,9766.0944,14,5,0.17657225181953118,0.398,0.502,-0.005182507534684401,0.972,0.986,rightward,0.17657225181953118,0.398,0.502,False,True,PRE
9768.5836,9768.6836,9,5,0.60212032028413,0.008,0.188,0.4768130646284747,0.034,0.23,rightward,0.60212032028413,0.008,0.188,False,True,PRE
10010.4292,10010.5292,27,5,-0.13444863827840448,0.752,0.816,-0.1643228863048512,0.718,0.754,leftward,-0.1643228863048512,0.718,0.754,False,True,PRE
10013.2116,10013.3116,10,5,-0.16620404661034985,0.546,0.71,-0.28127112026306134,0.262,0.504,leftward,-0.28127112026306134,0.262,0.504,False,True,PRE
10015.3784,10015.5232,22,7,0.1150567907747221,0.722,0.826,-0.1599790647843608,0.694,0.724,leftward,-0.1599790647843608,0.694,0.724,False,True,PRE
10015.578,10015.678,26,5,-0.3149481439293728,0.492,0.51,0.1290428286596645,0.756,0.752,rightward,-0.3149481439293728,0.492,0.51,False,False,PRE
10015.7248,10015.8248,15,5,-0.08420848884319908,0.758,0.788,-0.5436729165423722,0.04,0.1,leftward,-0.5436729165423722,0.04,0.1,False,True,PRE
10017.838,10017.938,22,5,-0.39296857495665516,0.43,0.45,0.36930125370671013,0.336,0.53,rightward,-0.39296857495665516,0.43,0.45,False,False,PRE
10020.9676,10021.0676,21,5,0.007425468272367444,0.988,0.99,-0.8336093861857148,0.048,0.05,leftward,-0.8336093861857148,0.048,0.05,False,True,PRE
10038.2832,10038.3832,18,5,0.5665976220950765,0.164,0.266,-0.4846548497357892,0.052,0.322,rightward,0.5665976220950765,0.164,0.266,False,True,PRE
10042.8496,10042.9496,27,5,0.14723094439785864,0.774,0.77,-0.04099517687037488,0.94,0.93,rightward,0.14723094439785864,0.774,0.77,False,True,PRE
10043.1472,10043.2472,21,5,0.1726215717539052,0.744,0.666,0.18905694912561197,0.596,0.62,leftward,0.18905694912561197,0.596,0.62,False,False,PRE
10045.204,10045.3056,33,5,-0.26679498372829274,0.588,0.65,-0.039744342199604744,0.92,0.944,rightward,-0.26679498372829274,0.588,0.65,False,False,PRE
10053.6992,10053.7992,13,5,0.19448053248802163,0.348,0.68,0.1575341836991035,0.488,0.742,rightward,0.19448053248802163,0.348,0.68,False,True,PRE
10055.1648,10055.2648,10,5,0.495821679024836,0.014,0.424,0.58342535329434,0.028,0.088,leftward,0.58342535329434,0.028,0.088,False,False,PRE
10057.1516,10057.2516,19,5,-0.5955107648893583,0.064,0.176,-0.42023016036151406,0.284,0.398,rightward,-0.5955107648893583,0.064,0.176,False,False,PRE
10058.836,10058.936,14,5,0.2885500465751509,0.484,0.622,-0.29132797366806756,0.488,0.578,leftward,-0.29132797366806756,0.488,0.578,False,True,PRE
10062.8716,10062.9716,12,5,0.05073267073824949,0.804,0.88,-0.035579204403661045,0.872,0.928,rightward,0.05073267073824949,0.804,0.88,False,True,PRE
10082.9928,10083.0928,18,5,0.10569044340078791,0.68,0.716,0.5761318960376998,0.01,0.012,leftward,0.5761318960376998,0.01,0.012,True,False,PRE
10088.0492,10088.1492,13,5,-0.05760458395746704,0.872,0.906,0.02297949830792805,0.924,0.962,rightward,-0.05760458395746704,0.872,0.906,False,False,PRE
10101.4988,10101.5988,12,5,-0.27532132593006803,0.472,0.518,-0.42757803193229976,0.048,0.154,leftward,-0.42757803193229976,0.048,0.154,False,True,PRE
10105.7048,10105.8048,14,5,0.12037943531672579,0.55,0.61,0.21259838647929527,0.306,0.308,leftward,0.21259838647929527,0.306,0.308,False,False,PRE
10105.9124,10106.0124,12,5,0.2007499025209469,0.256,0.674,-0.05343261413283054,0.832,0.9,rightward,0.2007499025209469,0.256,0.674,False,True,PRE
10109.4488,10109.6216,31,8,-0.024180539230725193,0.946,0.956,0.3666564286467249,0.324,0.378,leftward,0.3666564286467249,0.324,0.378,False,False,PRE
10113.8032,10113.9192,18,5,0.21688455553873012,0.646,0.642,0.06681187091990654,0.852,0.914,rightward,0.21688455553873012,0.646,0.642,False,True,PRE
10114.186,10114.286,8,5,-0.17938787945992896,0.324,0.432,-0.2535361222167809,0.216,0.162,leftward,-0.2535361222167809,0.216,0.162,False,True,PRE
10120.7708,10120.8708,17,5,-0.01113783389159493,0.966,0.98,0.19219660488169138,0.566,0.584,leftward,0.19219660488169138,0.566,0.584,False,False,PRE
10124.8064,10124.9064,22,5,0.5464180375394276,0.14,0.246,0.6253094263195321,0.034,0.096,leftward,0.6253094263195321,0.034,0.096,False,False,PRE
10141.588,10141.688,19,5,-0.3581995792040941,0.382,0.396,-0.4846046989379043,0.138,0.234,leftward,-0.4846046989379043,0.138,0.234,False,True,PRE
10152.5548,10152.6548,14,5,0.6078328245026879,0.004,0.102,0.3326464594336479,0.42,0.448,rightward,0.6078328245026879,0.004,0.102,False,True,PRE
10152.8012,10152.9012,6,5,-0.1854498470607999,0.324,0.53,0.022838467556412972,0.926,0.932,rightward,-0.1854498470607999,0.324,0.53,False,False,PRE
10152.9148,10153.0148,20,5,0.05875386232529664,0.886,0.928,-0.6295516727333038,0.048,0.156,leftward,-0.6295516727333038,0.048,0.156,False,True,PRE
10155.7264,10155.8264,21,5,0.27780145733939343,0.534,0.554,-0.23551115453947216,0.552,0.48,rightward,0.27780145733939343,0.534,0.554,False,True,PRE
10161.0116,10161.1116,8,5,-0.4814194719771127,0.02,0.152,0.4325513905072303,0.036,0.214,rightward,-0.4814194719771127,0.02,0.152,False,False,PRE
10168.0848,10168.1848,19,5,-0.468367548568443,0.254,0.32,-0.8282284481935771,0.036,0.036,leftward,-0.8282284481935771,0.036,0.036,True,True,PRE
10176.4152,10176.584,29,8,-0.4895194400647447,0.058,0.118,-0.05483256991563089,0.846,0.88,rightward,-0.4895194400647447,0.058,0.118,False,False,PRE
10184.2312,10184.4,37,8,0.23884840688395045,0.516,0.57,-0.024430024647846618,0.958,0.962,rightward,0.23884840688395045,0.516,0.57,False,True,PRE
10190.372,10190.472,12,5,0.2111945303429061,0.346,0.414,-0.26490516791401947,0.16,0.318,leftward,-0.26490516791401947,0.16,0.318,False,True,PRE
10190.7304,10190.8304,22,5,-0.13256173526336643,0.64,0.782,-0.15794375694470392,0.518,0.704,leftward,-0.15794375694470392,0.518,0.704,False,True,PRE
10198.4668,10198.5668,11,5,-0.3891156405613145,0.022,0.08,-0.07480414870557102,0.684,0.78,rightward,-0.3891156405613145,0.022,0.08,False,False,PRE
10202.114,10202.214,16,5,0.264675305038538,0.416,0.64,0.3889756153378341,0.118,0.364,leftward,0.3889756153378341,0.118,0.364,False,False,PRE
10203.2928,10203.3928,11,5,0.34824657501847417,0.222,0.422,-0.19024502086742717,0.554,0.654,rightward,0.34824657501847417,0.222,0.422,False,True,PRE
10204.8572,10204.9572,11,5,-0.076844029861711,0.782,0.762,0.09262774815674771,0.752,0.734,leftward,0.09262774815674771,0.752,0.734,False,False,PRE
10208.4632,10208.5632,12,5,-0.3640958324394556,0.234,0.42,-0.07548931106563456,0.806,0.874,rightward,-0.3640958324394556,0.234,0.42,False,False,PRE
10212.0104,10212.1104,10,5,0.3082021431920495,0.348,0.516,-0.2866224319843533,0.4,0.488,rightward,0.3082021431920495,0.348,0.516,False,True,PRE
10221.2824,10221.3824,11,5,-0.19221870822031067,0.31,0.43,-0.20006591461082587,0.42,0.364,leftward,-0.20006591461082587,0.42,0.364,False,True,PRE
10221.9108,10222.0108,11,5,0.011431237563368737,0.928,0.978,0.020513597837303308,0.946,0.936,leftward,0.020513597837303308,0.946,0.936,False,False,PRE
10223.3756,10223.4756,13,5,-0.1231469232427749,0.74,0.796,0.13849743594479946,0.618,0.718,leftward,0.13849743594479946,0.618,0.718,False,False,PRE
10223.8136,10223.9136,18,5,0.6494232681521589,0.018,0.142,-0.11167919039928968,0.82,0.786,rightward,0.6494232681521589,0.018,0.142,False,True,PRE
10246.3304,10246.5072,18,8,-0.4666261920505341,0.022,0.156,0.09045111547687834,0.752,0.726,rightward,-0.4666261920505341,0.022,0.156,False,False,PRE
10253.2996,10253.3996,9,5,-0.29009304867836677,0.074,0.104,0.09659865705253416,0.594,0.638,rightward,-0.29009304867836677,0.074,0.104,False,False,PRE
10256.2664,10256.3664,15,5,-0.08524903473197491,0.59,0.668,-0.24845239168533897,0.218,0.234,leftward,-0.24845239168533897,0.218,0.234,False,True,PRE
10256.368,10256.468,18,5,-0.5278043423585332,0.046,0.158,-0.186008733228978,0.562,0.64,rightward,-0.5278043423585332,0.046,0.158,False,False,PRE
10258.2888,10258.3888,6,5,0.41974886831575836,0.03,0.132,0.31755654707690506,0.262,0.274,rightward,0.41974886831575836,0.03,0.132,False,True,PRE
10263.8064,10263.9312,21,6,-0.1465828674725209,0.718,0.678,-0.3598001245609462,0.42,0.454,leftward,-0.3598001245609462,0.42,0.454,False,True,PRE
10264.288,10264.388,13,5,0.37806352423401146,0.076,0.144,0.1258152648396858,0.616,0.68,rightward,0.37806352423401146,0.076,0.144,False,True,PRE
10266.5008,10266.6008,13,5,0.34008645491938244,0.124,0.43,0.4238249867811835,0.232,0.246,leftward,0.4238249867811835,0.232,0.246,False,False,PRE
10270.9456,10271.12,37,8,0.20848475716083395,0.598,0.59,-0.27347198014976054,0.458,0.542,leftward,-0.27347198014976054,0.458,0.542,False,True,PRE
10275.9772,10276.0772,8,5,0.24647614507828458,0.192,0.058,0.17429083451361518,0.262,0.19,rightward,0.24647614507828458,0.192,0.058,False,True,PRE
10276.5128,10276.6128,14,5,0.5391923686337066,0.034,0.276,-0.3565849330472253,0.248,0.368,rightward,0.5391923686337066,0.034,0.276,False,True,PRE
10282.3308,10282.4308,18,5,0.4517429408980887,0.194,0.4,0.05845409750584371,0.894,0.916,rightward,0.4517429408980887,0.194,0.4,False,True,PRE
10285.0772,10285.1772,14,5,-0.11580751126810068,0.632,0.822,0.33927797378495156,0.372,0.532,leftward,0.33927797378495156,0.372,0.532,False,False,PRE
10285.3524,10285.4524,19,5,0.5578606983462187,0.186,0.31,-0.7405598198624954,0.022,0.098,leftward,-0.7405598198624954,0.022,0.098,False,True,PRE
10288.2696,10288.3696,18,5,0.43651429844987755,0.134,0.344,-0.5337907890414466,0.044,0.108,leftward,-0.5337907890414466,0.044,0.108,False,True,PRE
10295.6608,10295.7608,14,5,-0.55184055038974,0.046,0.024,0.11977837639918631,0.792,0.652,rightward,-0.55184055038974,0.046,0.024,True,False,PRE
10299.47,10299.57,13,5,-0.05606782240160434,0.88,0.896,0.07961454137739017,0.784,0.874,leftward,0.07961454137739017,0.784,0.874,False,False,PRE
10305.3688,10305.4704,16,5,0.5169567476873503,0.198,0.378,-0.05133656907120313,0.852,0.928,rightward,0.5169567476873503,0.198,0.378,False,True,PRE
10305.478,10305.578,17,5,-0.22001691999557244,0.374,0.488,-0.21296163894331738,0.504,0.55,rightward,-0.22001691999557244,0.374,0.488,False,False,PRE
10305.6464,10305.7464,17,5,0.4048053014159727,0.038,0.212,-0.6404666376164548,0.034,0.022,leftward,-0.6404666376164548,0.034,0.022,True,True,PRE
10306.4684,10306.5684,20,5,0.49629784875384697,0.31,0.36,0.6942971584775446,0.114,0.096,leftward,0.6942971584775446,0.114,0.096,False,False,PRE
10306.7056,10306.8056,5,5,-0.10344105644454826,0.658,0.736,0.12198214285376843,0.704,0.684,leftward,0.12198214285376843,0.704,0.684,False,False,PRE
10311.5852,10311.6852,15,5,-0.4404069928876741,0.078,0.166,-0.07663693055936463,0.796,0.836,rightward,-0.4404069928876741,0.078,0.166,False,False,PRE
10313.6456,10313.7456,12,5,0.1185371626796607,0.598,0.82,-0.11992078868680338,0.766,0.754,leftward,-0.11992078868680338,0.766,0.754,False,True,PRE
10316.6252,10316.7252,8,5,0.7885798941052904,0.0,0.006,0.5556353620357081,0.024,0.098,rightward,0.7885798941052904,0.0,0.006,True,True,PRE
10322.8696,10322.9896,25,6,0.03823527040637589,0.914,0.93,0.385210825148525,0.344,0.364,leftward,0.385210825148525,0.344,0.364,False,False,PRE
10323.014,10323.114,21,5,0.5244373679789947,0.054,0.178,0.6715932606573943,0.024,0.056,leftward,0.6715932606573943,0.024,0.056,False,False,PRE
10324.94,10325.04,10,5,0.2764736182444424,0.142,0.166,-0.2710079602092778,0.058,0.118,rightward,0.2764736182444424,0.142,0.166,False,True,PRE
10329.4912,10329.5912,13,5,-0.4883028903071694,0.144,0.274,-0.4733928526270251,0.228,0.266,rightward,-0.4883028903071694,0.144,0.274,False,False,PRE
10331.3416,10331.4416,18,5,0.2166330585613247,0.626,0.578,0.224862732662338,0.508,0.624,leftward,0.224862732662338,0.508,0.624,False,False,PRE
10337.7968,10337.8968,16,5,-0.09291606401466274,0.692,0.814,-0.13579300689838592,0.546,0.654,leftward,-0.13579300689838592,0.546,0.654,False,True,PRE
10341.3008,10341.436,27,6,-0.38220500298185917,0.3,0.302,0.7450220267605463,0.004,0.038,leftward,0.7450220267605463,0.004,0.038,True,False,PRE
10341.4988,10341.5988,12,5,-0.156123860380836,0.534,0.63,-0.29006853063924465,0.314,0.376,leftward,-0.29006853063924465,0.314,0.376,False,True,PRE
10346.7816,10346.8816,10,5,-0.30302583921387594,0.068,0.212,0.07545988906439008,0.766,0.752,rightward,-0.30302583921387594,0.068,0.212,False,False,PRE
10348.3744,10348.554,24,8,-0.7940100567042679,0.002,0.03,-0.4082832693053566,0.214,0.31,rightward,-0.7940100567042679,0.002,0.03,True,False,PRE
10350.1176,10350.2176,8,5,-0.24313981062456755,0.418,0.27,-0.2287969047089595,0.41,0.302,rightward,-0.24313981062456755,0.418,0.27,False,False,PRE
10357.5816,10357.6816,19,5,0.6697161428516414,0.002,0.174,0.057644978608148614,0.874,0.924,rightward,0.6697161428516414,0.002,0.174,False,True,PRE
10363.024,10363.124,22,5,0.44444544867675206,0.252,0.286,-0.17980651057270855,0.696,0.632,rightward,0.44444544867675206,0.252,0.286,False,True,PRE
10363.3968,10363.4968,19,5,-0.6357894419185919,0.054,0.198,0.34020056099023377,0.366,0.506,rightward,-0.6357894419185919,0.054,0.198,False,False,PRE
10363.4972,10363.5972,22,5,0.1257344378452275,0.806,0.796,0.5101597331919653,0.212,0.29,leftward,0.5101597331919653,0.212,0.29,False,False,PRE
10363.722,10363.822,12,5,-0.04861412682999898,0.876,0.93,0.10222785380932893,0.6,0.81,leftward,0.10222785380932893,0.6,0.81,False,False,PRE
10372.0348,10372.1348,12,5,0.17401329758374637,0.688,0.698,-0.32097291358061136,0.358,0.408,leftward,-0.32097291358061136,0.358,0.408,False,True,PRE
10375.1728,10375.2728,12,5,-0.17428320878107065,0.61,0.662,0.17589091854366096,0.344,0.672,leftward,0.17589091854366096,0.344,0.672,False,False,PRE
10378.824,10378.924,7,5,-0.19723322309678687,0.3,0.442,-0.11739483341952921,0.384,0.57,rightward,-0.19723322309678687,0.3,0.442,False,False,PRE
10382.266,10382.366,13,5,0.4244241195554235,0.166,0.3,-0.0905598259387398,0.716,0.84,rightward,0.4244241195554235,0.166,0.3,False,True,PRE
10383.5812,10383.6812,18,5,-0.0766084592878427,0.794,0.832,-0.3601704684530102,0.126,0.338,leftward,-0.3601704684530102,0.126,0.338,False,True,PRE
10383.928,10384.028,19,5,-0.11499494129672976,0.678,0.792,0.5095835165388328,0.186,0.218,leftward,0.5095835165388328,0.186,0.218,False,False,PRE
10384.6976,10384.8192,20,6,-0.13667141646715,0.574,0.704,0.2449452258807785,0.47,0.47,leftward,0.2449452258807785,0.47,0.47,False,False,PRE
10395.5356,10395.6356,12,5,-0.31777782737139376,0.152,0.296,-0.0646048390826714,0.828,0.832,rightward,-0.31777782737139376,0.152,0.296,False,False,PRE
10396.6736,10396.7736,17,5,0.23533306319856073,0.382,0.584,-0.003707752629816165,0.992,0.992,rightward,0.23533306319856073,0.382,0.584,False,True,PRE
10397.6232,10397.8712,37,12,-0.34154531580568237,0.058,0.102,0.06461533304114285,0.734,0.768,rightward,-0.34154531580568237,0.058,0.102,False,False,PRE
